dateTimeFirstSeen	duration	protocol	endPointA_ipAddress	endPointA_portNo	direction	endPointB_ipAddress	endPointB_portNo	flags	tos	outboundPacketCount	inboundPacketCount	outboundByteCount	inboundByteCount	flowCount	dhcpLease_ipAddress	dhcpLease_macAddress	dhcpLease_expiryTimestamp	dnsRecord_ipAddress	dnsRecord_name	dnsRecord_timestamp	category
2015-09-10T12:31:55.034Z	19.38	6	173.194.77.95	80	<->	192.168.22.153	51984	.A..SF	0	4	2	172	92	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	173.194.77.95	googleadapis.l.google.com	2015-09-10T11:14:21.000Z	Analytics
2015-09-10T14:55:13.612Z	0.629	17	173.194.115.76	443	<->	192.168.22.153	54365	......	0	109	201	11054	259779	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	173.194.115.76	pagead-googlehosted.l.google.com	2015-09-10T13:53:43.000Z	Analytics
2015-09-10T11:56:47.644Z	240.136	6	192.168.22.153	49814	<->	216.58.218.174	443	.AP.SF	0	16	13	1021	1245	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	216.58.218.174	play.l.google.com	2015-09-10T11:56:47.000Z	Application Store
2015-09-10T12:40:29.964Z	0.495	17	192.168.22.153	59236	<->	216.58.218.194	443	......	0	31	21	36313	6308	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	216.58.218.194	pagead.l.doubleclick.net	2015-09-10T12:06:13.000Z	Ads
2015-09-10T12:30:26.589Z	22.046	6	23.204.151.162	443	<->	192.168.22.153	51292	.APRSF	0	10	11	1067	5327	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	23.204.151.162	user-att-107-205-48-0.e4847.g.akamaiedge.net	2015-09-10T12:29:56.000Z	CDN
2015-09-10T14:21:05.822Z	19.308	6	23.235.40.249	443	<->	192.168.22.153	59686	.A..SF	0	4	3	184	144	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	23.235.40.249	fallback.global-ssl.fastly.net	2015-09-10T13:33:03.000Z	Ads
2015-09-10T12:42:44.677Z	65.406	6	31.13.66.12	443	<->	192.168.22.153	54595	.AP.SF	0	56	87	17678	96401	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	31.13.66.12	liverail.c10r.facebook.com	2015-09-10T12:34:32.000Z	Social
2015-09-10T12:29:55.679Z	53.777	6	54.192.4.97	80	<->	192.168.22.153	51154	.AP.SF	0	339	657	15738	978607	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	54.192.4.97	d3l6rl8ntqiqdv.cloudfront.net	2015-09-10T12:29:55.000Z	Js Library
2015-09-10T15:16:17.991Z	0.437	17	173.194.115.67	443	<->	192.168.22.153	57285	......	0	6	3	4329	4134	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	173.194.115.67	clients.l.google.com	2015-09-10T15:16:17.000Z	Analytics
2015-09-10T12:31:45.822Z	18.578	6	74.125.227.237	80	<->	192.168.22.153	51938	.A..SF	0	4	2	172	92	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	74.125.227.237	pagead.l.doubleclick.net	2015-09-10T12:18:23.000Z	Ads
2015-09-10T12:53:03.419Z	14.211	6	23.72.158.143	80	<->	192.168.22.153	56850	.A..SF	0	4	3	172	132	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	23.72.158.143	user-att-107-205-48-0.e3572.c.akamaiedge.net	2015-09-10T12:39:04.000Z	CDN
2015-09-10T12:56:03.303Z	0.952	6	192.168.22.153	57318	<->	204.154.111.224	443	.APRSF	0	11	11	4346	5361	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	204.154.111.224	sync.doubleverify.com	2015-09-10T12:49:46.000Z	VoIp
2015-09-10T12:32:12.911Z	15.792	6	54.244.241.121	443	<->	192.168.22.153	52092	.APRSF	0	6	6	820	420	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	54.244.241.121	aragorn-oreg-prod-435344648.us-west-2.elb.amazonaws.com	2015-09-10T12:29:28.000Z	AWS Amazon
2015-09-10T12:25:21.873Z	171.314	6	31.13.66.12	80	<->	192.168.22.153	50349	.AP.SF	0	82	76	79090	36896	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	31.13.66.12	liverail.c10r.facebook.com	2015-09-10T10:06:36.000Z	Social
2015-09-10T12:42:16.785Z	40.304	6	31.13.66.12	80	<->	192.168.22.153	54496	.APRSF	0	103	110	116086	20650	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	31.13.66.12	liverail.c10r.facebook.com	2015-09-10T12:34:32.000Z	Social
2015-09-10T14:20:50.006Z	0.422	6	76.13.28.70	443	<->	192.168.22.153	59652	.AP.SF	0	11	11	3908	5515	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	76.13.28.70	beapcsc1.ysm.yahoodns.net	2015-09-10T13:29:47.000Z	Js Library
2015-09-10T12:42:57.209Z	0.195	6	174.36.220.230	80	<->	192.168.22.153	54730	.AP.SF	0	6	5	2101	1027	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	174.36.220.230	dmp.truoptik.com	2015-09-10T10:06:34.000Z	Analytics
2015-09-10T12:43:41.325Z	0.412	6	107.6.93.234	80	<->	192.168.22.153	54953	.AP.SF	0	6	5	2355	697	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	107.6.93.234	loadus.tm.ssl.exelator.com	2015-09-10T12:39:07.000Z	Ads
2015-09-10T12:29:28.899Z	0.248	6	192.168.22.153	51109	<->	204.154.110.231	80	.AP.SF	0	5	6	756	3067	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	204.154.110.231	tps10222.doubleverify.com	2015-09-10T12:29:28.000Z	Analytics
2015-09-10T13:47:16.074Z	19.755	6	23.211.176.190	443	<->	192.168.22.153	59000	.APRSF	0	6	6	820	435	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	23.211.176.190	user-att-107-205-48-0.e4007.g.akamaiedge.net	2015-09-10T13:33:01.000Z	CDN
2015-09-10T12:25:39.605Z	2.53	17	192.168.22.153	64201	<->	216.58.218.193	443	......	0	69	43	86216	5182	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	216.58.218.193	pagead-googlehosted.l.google.com	2015-09-10T11:33:40.000Z	Analytics
2015-09-10T12:18:22.885Z	18.176	6	72.30.2.182	443	<->	192.168.22.153	50027	.APRSF	0	8	8	1052	3886	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	72.30.2.182	pr-bh.ybp.gysm.yahoodns.net	2015-09-10T12:18:22.000Z	Js Library
2015-09-10T12:33:08.864Z	306.683	6	96.16.7.50	80	<->	192.168.22.153	52456	.AP.SF	0	13	12	2925	988	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	96.16.7.50	user-att-107-205-48-0.a1621.g.akamai.net	2015-09-10T12:00:09.000Z	CDN
2015-09-10T12:44:15.134Z	0.505	6	74.201.85.20	80	<->	192.168.22.153	55056	.AP.SF	0	6	6	2450	457	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	74.201.85.20	rt.legolas-media.com	2015-09-10T12:34:25.000Z	Analytics
2015-09-10T14:07:20.622Z	15.919	6	192.168.22.153	59428	<->	204.58.233.77	443	.AP.S.	0	120	66	143186	23353	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	204.58.233.77	www.firstnational.com	2015-09-10T14:06:01.000Z	Analytics
2015-09-10T11:54:53.850Z	0.44	6	96.17.177.18	80	<->	192.168.22.153	49813	.APRS.	0	5	4	879	819	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	96.17.177.18	user-att-107-205-48-0.a568.d.akamai.net	2015-09-10T11:54:53.000Z	CDN
2015-09-10T12:31:07.015Z	17.475	6	96.16.7.80	80	<->	192.168.22.153	51730	.A..SF	0	4	2	172	92	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	96.16.7.80	user-att-107-205-48-0.a1961.g.akamai.net	2015-09-10T12:24:36.000Z	CDN
2015-09-10T12:28:34.934Z	68.296	6	31.13.66.12	80	<->	192.168.22.153	50775	.AP.SF	0	11	11	5679	3641	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	31.13.66.12	liverail.c10r.facebook.com	2015-09-10T10:06:36.000Z	Social
2015-09-10T12:50:57.679Z	0.703	6	8.21.24.45	80	<->	192.168.22.153	56685	.AP.SF	0	11	12	6403	5098	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	8.21.24.45	data.agkn.com	2015-09-10T12:24:29.000Z	Analytics
2015-09-10T13:16:05.235Z	19.767	6	68.67.128.233	443	<->	192.168.22.153	58177	.AP.SF	0	6	6	820	389	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	68.67.128.233	secure-lax.adnxs.com	2015-09-10T13:14:34.000Z	Analytics
2015-09-10T12:26:48.271Z	0.082	6	64.94.116.170	80	<->	192.168.22.153	50716	.A..S.	0	2	1	92	48	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	64.94.116.170	pix-geo.revsci.net	2015-09-10T12:18:22.000Z	Js Library
2015-09-10T13:09:00.075Z	17.814	6	96.16.7.40	80	<->	192.168.22.153	58029	.A..SF	0	4	2	172	92	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	96.16.7.40	user-att-107-205-48-0.a749.dsw4.akamai.net	2015-09-10T13:09:00.000Z	CDN
2015-09-10T13:47:27.623Z	0.508	6	98.137.170.32	443	<->	192.168.22.153	59028	.AP.SF	0	11	11	3892	5515	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	98.137.170.32	beapcsc1.ysm.yahoodns.net	2015-09-10T13:29:47.000Z	Js Library
2015-09-10T12:35:25.813Z	0.566	6	162.208.21.162	80	<->	192.168.22.153	53011	.AP.SF	0	7	6	3848	705	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	162.208.21.162	geo-rtas.btrll.com	2015-09-10T12:34:18.000Z	AWS Amazon
2015-09-10T13:25:06.155Z	18.903	6	107.20.225.208	443	<->	192.168.22.153	58444	.APRSF	0	6	6	820	420	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	107.20.225.208	adservers-users-3-566595074.us-east-1.elb.amazonaws.com	2015-09-10T13:24:55.000Z	AWS Amazon
2015-09-10T12:48:57.202Z	0.991	6	107.6.93.234	80	<->	192.168.22.153	56139	.AP.SF	0	6	5	2173	697	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	107.6.93.234	loadus.tm.ssl.exelator.com	2015-09-10T12:44:59.000Z	Ads
2015-09-10T13:33:02.441Z	12.814	6	192.168.22.153	58962	<->	204.62.114.180	443	.AP.SF	0	7	7	447	860	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	204.62.114.180	basecamp.com	2015-09-10T13:33:02.000Z	Analytics
2015-09-10T12:42:58.611Z	0.727	6	8.21.24.36	80	<->	192.168.22.153	54741	.AP.SF	0	11	11	6420	5061	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	8.21.24.36	data.agkn.com	2015-09-10T12:34:38.000Z	Analytics
2015-09-10T11:18:30.407Z	0.05	17	74.125.227.251	443	<->	192.168.22.153	56589	......	0	2	1	1443	1378	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	74.125.227.251	dart.l.doubleclick.net	2015-09-10T11:14:22.000Z	Ads
2015-09-10T10:21:29.298Z	0.462	6	192.168.22.153	49627	<->	204.154.110.151	443	.AP.SF	0	10	11	3765	5781	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	204.154.110.151	tps10208.doubleverify.com	2015-09-10T10:21:29.000Z	Analytics
2015-09-10T12:55:17.162Z	0.799	6	66.35.58.77	80	<->	192.168.22.153	57211	.AP.SF	0	10	10	6306	3033	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	66.35.58.77	vpc.altitude-arena.com	2015-09-10T12:54:34.000Z	AWS Amazon
2015-09-10T14:20:14.274Z	74.842	6	64.236.122.14	443	<->	192.168.22.153	59518	.AP.SF	0	19	14	13664	3605	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	64.236.122.14	log-sj.adap.tv	2015-09-10T12:49:44.000Z	Social Network
2015-09-10T13:26:09.862Z	15.222	6	64.236.122.12	443	<->	192.168.22.153	58523	.AP.SF	0	8	8	1191	3136	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	64.236.122.12	log-sj.adap.tv	2015-09-10T12:49:44.000Z	Social Network
2015-09-10T13:19:17.208Z	10.743	6	192.168.22.153	58368	<->	205.185.216.42	80	.A..SF	0	2	4	92	172	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	205.185.216.42	cds.c3f9x5z2.hwcdn.net	2015-09-10T12:54:33.000Z	Social Network
2015-09-10T13:33:01.005Z	24.263	6	98.139.225.168	443	<->	192.168.22.153	58949	.AP.SF	0	12	11	5416	6092	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	98.139.225.168	pr.ybp.gysm.yahoodns.net	2015-09-10T13:33:01.000Z	Search Engine
2015-09-10T11:33:38.943Z	304.117	6	23.43.200.68	443	<->	192.168.22.153	49759	.APRSF	0	13	17	4657	2081	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	23.43.200.68	user-att-107-205-48-0.e5413.g.akamaiedge.net	2015-09-10T11:33:38.000Z	CDN
2015-09-10T12:42:45.891Z	10.606	6	31.13.66.12	80	<->	192.168.22.153	54601	.APRSF	0	230	261	240512	58959	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	31.13.66.12	liverail.c10r.facebook.com	2015-09-10T12:34:32.000Z	Social
2015-09-10T12:25:39.979Z	394.426	6	192.168.22.153	50471	<->	216.58.218.195	80	.APRSF	0	36	22	32023	1420	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	216.58.218.195	ssl.gstatic.com	2015-09-10T10:04:44.000Z	Google Services
2015-09-10T12:44:33.837Z	0.27	6	74.201.85.20	80	<->	192.168.22.153	55134	.AP.SF	0	6	6	2450	457	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	74.201.85.20	rt.legolas-media.com	2015-09-10T12:34:25.000Z	Analytics
2015-09-10T12:37:30.476Z	1.472	6	107.6.93.234	80	<->	192.168.22.153	53649	.AP.SF	0	7	6	3294	737	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	107.6.93.234	loadus.tm.ssl.exelator.com	2015-09-10T12:34:10.000Z	Ads
2015-09-10T12:45:50.220Z	10.942	6	64.94.116.170	80	<->	192.168.22.153	55564	.APRS.	0	22	10	24490	3689	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	64.94.116.170	pix-geo.revsci.net	2015-09-10T12:34:10.000Z	Js Library
2015-09-10T12:43:47.622Z	0.567	6	107.6.93.234	80	<->	192.168.22.153	54976	.AP.SF	0	6	5	2355	697	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	107.6.93.234	loadus.tm.ssl.exelator.com	2015-09-10T12:39:07.000Z	Ads
2015-09-10T13:26:09.805Z	15.192	6	74.6.34.27	443	<->	192.168.22.153	58518	.APRSF	0	9	7	1092	3846	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	74.6.34.27	pr-bh.ybp.gysm.yahoodns.net	2015-09-10T13:24:54.000Z	Js Library
2015-09-10T14:55:13.617Z	0.568	6	192.168.22.153	59780	<->	216.58.218.161	443	.APRSF	0	10	9	5116	869	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	216.58.218.161	googlehosted.l.googleusercontent.com	2015-09-10T14:28:41.000Z	Google Services
2015-09-10T12:49:04.510Z	0.164	6	67.202.66.171	80	<->	192.168.22.153	56191	.AP.SF	0	5	4	1509	1907	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	67.202.66.171	de.tynt.com	2015-09-10T12:44:58.000Z	Analytics
2015-09-10T12:49:47.583Z	20.034	6	104.130.53.78	80	<->	192.168.22.153	56503	.AP.SF	0	8	8	2424	5172	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	104.130.53.78	radar-prod-2-lbs-dfw.coull.com	2015-09-10T12:49:47.000Z	Analytics
2015-09-10T12:34:46.358Z	49.24	17	173.194.115.89	443	<->	192.168.22.153	49996	......	0	18	13	12717	2735	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	173.194.115.89	pagead.l.doubleclick.net	2015-09-10T12:24:29.000Z	Ads
2015-09-10T12:31:23.997Z	240.652	6	173.194.115.41	443	<->	192.168.22.153	51817	.AP.SF	0	18	21	1374	5767	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	173.194.115.41	clients.l.google.com	2015-09-10T11:48:18.000Z	Analytics
2015-09-10T15:18:43.520Z	20.318	17	74.125.227.161	443	<->	192.168.22.153	62522	......	0	110	107	96516	80407	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	74.125.227.161	clients.l.google.com	2015-09-10T15:18:43.000Z	Analytics
2015-09-10T12:30:35.224Z	15.688	6	74.125.227.217	80	<->	192.168.22.153	51367	.A..SF	0	4	3	172	132	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	74.125.227.217	pagead.l.doubleclick.net	2015-09-10T12:24:30.000Z	Ads
2015-09-10T12:42:43.272Z	69.251	6	69.172.216.111	443	<->	192.168.22.153	54594	.AP.SF	0	14	14	6177	5300	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	69.172.216.111	anycast.dt.adsafeprotected.com	2015-09-10T12:34:07.000Z	Ads
2015-09-10T12:38:25.700Z	19.853	6	192.168.22.153	53854	<->	216.58.218.194	80	.A..SF	0	3	4	132	172	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	216.58.218.194	pagead.l.doubleclick.net	2015-09-10T12:06:13.000Z	Ads
2015-09-10T12:57:21.606Z	256.249	6	74.125.227.237	80	<->	192.168.22.153	57544	.APRSF	0	21	21	8278	10397	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	74.125.227.237	pagead.l.doubleclick.net	2015-09-10T12:18:23.000Z	Ads
2015-09-10T12:25:21.718Z	74.805	6	31.13.66.12	443	<->	192.168.22.153	50327	.AP.SF	0	18	18	3247	7781	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	31.13.66.12	liverail.c10r.facebook.com	2015-09-10T10:06:36.000Z	Social
2015-09-10T12:49:23.115Z	244.502	6	173.194.77.95	80	<->	192.168.22.153	56321	.AP.SF	0	14	14	4581	1166	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	173.194.77.95	googleadapis.l.google.com	2015-09-10T11:14:21.000Z	Analytics
2015-09-10T13:28:48.209Z	0.408	6	173.194.115.89	443	<->	192.168.22.153	58872	.AP.S.	0	8	10	837	5019	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	173.194.115.89	pagead46.l.doubleclick.net	2015-09-10T13:24:54.000Z	Ads
2015-09-10T17:40:15.382Z	10.416	6	68.142.250.141	443	<->	192.168.22.153	60417	.APRSF	0	9	9	770	5468	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	68.142.250.141	s.gycs.b.yahoodns.net	2015-09-10T17:36:32.000Z	Js Library
2015-09-10T12:43:29.438Z	0.597	6	107.6.93.234	80	<->	192.168.22.153	54915	.AP.SF	0	6	5	2355	697	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	107.6.93.234	loadus.tm.ssl.exelator.com	2015-09-10T12:39:07.000Z	Ads
2015-09-10T12:32:39.633Z	415.927	6	31.13.66.12	80	<->	192.168.22.153	52330	.AP.SF	0	455	451	512467	93065	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	31.13.66.12	liverail.c10r.facebook.com	2015-09-10T10:06:36.000Z	Social
2015-09-10T12:45:11.338Z	14.482	6	8.39.37.25	80	<->	192.168.22.153	55346	.A..SF	0	4	2	172	92	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	8.39.37.25	pixel.rubiconproject.net.akadns.net	2015-09-10T12:24:29.000Z	Js Library
2015-09-10T12:43:02.208Z	167.62	6	31.13.66.12	80	<->	192.168.22.153	54776	.APRSF	0	367	381	431402	75653	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	31.13.66.12	liverail.c10r.facebook.com	2015-09-10T12:34:32.000Z	Social
2015-09-10T14:20:18.615Z	10.475	6	72.30.2.182	443	<->	192.168.22.153	59529	.APRSF	0	8	7	1040	3604	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	72.30.2.182	pr-bh.ybp.gysm.yahoodns.net	2015-09-10T13:24:54.000Z	Js Library
2015-09-10T12:06:18.944Z	64.567	6	54.201.25.124	443	<->	192.168.22.153	49926	.AP.SF	0	20	23	6638	13959	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	54.201.25.124	p-aws-oregon-tag-01-1110002569.us-west-2.elb.amazonaws.com	2015-09-10T12:06:18.000Z	AWS Amazon
2015-09-10T11:25:17.424Z	0.086	17	192.168.22.153	62633	<->	216.58.218.174	443	......	0	3	3	1584	2516	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	216.58.218.174	clients.l.google.com	2015-09-10T11:24:24.000Z	Analytics
2015-09-10T12:27:28.523Z	112.008	6	184.51.218.189	80	<->	192.168.22.157	49181	.APRS.	0	7	5	675	2007	2	192.168.22.157	60:6c:66:81:67:71	2015-09-11T00:24:27.000Z	184.51.218.189	user-att-107-205-48-0.e11290.g.akamaiedge.net	2015-09-10T10:14:33.000Z	CDN
2015-09-10T14:20:01.299Z	167.23	6	68.142.250.141	443	<->	192.168.22.153	59477	.AP.SF	0	21	22	4600	8763	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	68.142.250.141	s.gycs.b.yahoodns.net	2015-09-10T14:07:46.000Z	Js Library
2015-09-10T13:28:47.676Z	0.402	6	76.13.28.70	443	<->	192.168.22.153	58870	.AP.SF	0	11	11	3908	5515	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	76.13.28.70	beapcsc1.ysm.yahoodns.net	2015-09-10T13:24:54.000Z	Js Library
2015-09-10T13:49:16.688Z	119.126	6	23.2.163.199	80	<->	192.168.22.153	59118	.AP.SF	0	66	73	3486	102786	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	23.2.163.199	user-att-107-205-48-0.e4424.g.akamaiedge.net	2015-09-10T13:49:16.000Z	CDN
2015-09-10T17:36:32.786Z	10.581	6	68.142.250.141	443	<->	192.168.22.153	60375	.APRSF	0	9	6	1080	5033	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	68.142.250.141	s.gycs.b.yahoodns.net	2015-09-10T17:36:32.000Z	Js Library
2015-09-10T13:53:42.824Z	13.225	6	192.168.22.153	59229	<->	209.197.3.12	443	.APRSF	0	10	9	4892	1243	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	209.197.3.12	vip0x00c.map2.ssl.hwcdn.net	2015-09-10T13:53:42.000Z	Social Network
2015-09-10T13:29:36.016Z	0.057	17	74.125.227.250	443	<->	192.168.22.153	56527	......	0	2	1	1443	1378	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	74.125.227.250	pagead.l.doubleclick.net	2015-09-10T13:28:48.000Z	Ads
2015-09-10T13:14:34.825Z	20.137	6	75.98.29.5	443	<->	192.168.22.153	58153	.AP.SF	0	9	10	757	6179	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	75.98.29.5	southwest.adlegend.com	2015-09-10T13:14:34.000Z	Js Library
2015-09-10T12:06:14.112Z	19.315	6	184.51.213.203	443	<->	192.168.22.153	49924	.APRSF	0	6	6	844	481	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	184.51.213.203	user-att-107-205-48-0.e2265.g.akamaiedge.net	2015-09-10T12:06:14.000Z	CDN
2015-09-10T12:42:47.695Z	0.756	6	162.208.21.162	80	<->	192.168.22.153	54642	.AP.SF	0	6	5	3063	646	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	162.208.21.162	geo-rtas.btrll.com	2015-09-10T12:34:18.000Z	AWS Amazon
2015-09-10T12:45:06.490Z	19.333	6	107.6.93.234	80	<->	192.168.22.153	55279	.A..SF	0	4	3	172	128	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	107.6.93.234	loadus.tm.ssl.exelator.com	2015-09-10T12:44:59.000Z	Ads
2015-09-10T15:15:48.273Z	0.045	17	74.125.227.228	443	<->	192.168.22.153	56977	......	0	2	1	1443	1378	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	74.125.227.228	clients.l.google.com	2015-09-10T15:14:03.000Z	Analytics
2015-09-10T12:18:23.967Z	240.134	6	74.125.227.219	443	<->	192.168.22.153	50061	.AP.SF	0	14	19	1206	5438	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	74.125.227.219	s0-2mdn-net.l.google.com	2015-09-10T12:18:23.000Z	Analytics
2015-09-10T12:49:41.874Z	1.135	6	8.21.24.45	80	<->	192.168.22.153	56435	.AP.SF	0	11	11	6403	5058	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	8.21.24.45	data.agkn.com	2015-09-10T12:24:29.000Z	Analytics
2015-09-10T13:50:06.716Z	342.18	6	192.168.22.153	59162	<->	216.58.218.206	80	.APRSF	0	18	21	1404	7247	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	216.58.218.206	encrypted-tbn3.gstatic.com	2015-09-10T13:29:37.000Z	Office
2015-09-10T13:11:27.687Z	307.337	6	98.136.189.19	443	<->	192.168.22.153	58098	.AP.SF	0	12	17	1775	6160	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	98.136.189.19	comet.yahoo.pr.g01.yahoodns.net	2015-09-10T12:59:27.000Z	Search Engine
2015-09-10T12:28:19.954Z	60.857	6	31.13.66.12	80	<->	192.168.22.153	50736	.AP.SF	0	31	39	18507	22104	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	31.13.66.12	liverail.c10r.facebook.com	2015-09-10T10:06:36.000Z	Social
